"Movie_name","Usernames","Date","Content","Rating"
"INSIDE OUT","luke-a-mcgowan","11 March 2023","I currently have a top-rated comment on Youtube that bugs me every few days as new people like it. I was giving someone flack about calling Inside Out the best Pixar film since Toy Story 3, because that doesn't say anything. So its better than Cars 2 (universally held to be the worst), Brave (the most forgettable) and Monsters University (a prequel that didn't exactly evoke any wonder). Inside Out is a magical film experience and it deserves higher praise than that. The unreachable pinnacle on which Finding Nemo and The Lion King sit now seems so much more attainable.The voice cast of this film is utterly delightful - Amy Poehler is beyond perfect as the perpetually optimistic Joy. Her voice has been making me smile for years and now it does so in a whole new way. The rest of the cast - from Lewis Black's Anger to Phyllis Smith's Sadness - matches perfectly with their character's design and body language. It doesn't even feel like voice acting, I believed that these were actual creatures who had thoughts and were speaking to each other. The film's screenplay is an utter delight and I would have to say for the first time I will be outraged if it is not a front-runner for Best Original Screenplay. The beautiful crafting of the emotions and their dialogue to the clever (and utterly believable) bureaucracy that makes up the emotions centre. Sprinklings of meta-humour (the unicorn standing in for a famous actress), nostalgia (the imaginery friend), one-liners (there's deja vu! and blah blah! and deja vu!"") and more adult themes (Riley's return home at the end of the film) show perfect levels of balance and utterly sensational writing quality.There's not to much more I can say without just listing a bunch of scenes I enjoyed, so I'll keep this one short and say that Inside Out is magical. Its one of the best Pixar films of all time, and its great to see they can still make me ask ""what if?""","
            10/10
            "
"INSIDE OUT","MrDHWong","29 December 2010","Inside Out is the latest animated feature film by Disney Pixar. After their previous three movies (Cars 2, Brave and Monsters University) failed to impress me, naturally my expectations were quite low. However, this worked to my advantage because I can say that this is one of the best films they have ever made. It represents a strong return to form from the legendary animation studio.Riley Anderson is a young girl who lives a happy life with her loving parents and friends in Minnesota. Guiding her through life are Riley's personified emotions; Joy, Sadness, Fear, Disgust and Anger. However, at the age of eleven, Riley and her parents relocate to San Francisco after her father finds a new job there. This change in location and atmosphere comes as a shock to young Riley and her emotions desperately try to help her cope with living in a new city, going to a new school and trying to make new friends, with sometimes disastrous results.This is one of the most clever, poignant, touching and original films that Pixar have made to date. I loved the concept of how the emotions in our heads know what is best for us and are trying to navigate us through life. Also, its moving story about acceptance and change will strike a chord with anyone who has moved someplace different and have tried to fit in and adjust to a new life. I would even rank it alongside Up and the Toy Story films in terms of how emotional it can get. My only real issue is that some of the film's themes may be too complex for really young viewers but I guess as long as their parents are with them to explain some of the more difficult to understand concepts then there shouldn't be a problem.I rate it a solid 9/10.","
            10/10
            "
"INSIDE OUT","Hellmant","6 February 2011","'INSIDE OUT': Four and a Half Stars (Out of Five)Pixar and Disney's new computer-animated fantasy film, about a young girl that's guided through the struggles of moving, and the frequent absence of her father, by her emotions; which are personified, with individual personalities of their own. The movie was directed by Pete Docter and Ronaldo Del Carmen and it was written by Docter, Carmen, Meg LeFauve and Josh Cooley (Docter has co-written and directed other popular Pixar flicks, like 'UP' and 'MONSERS, INC.'; as well as co- wrote 'WALL-E' and 'TOY STORY' 1 & 2). It features the voice talents of Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black, Mindy Kaling, Kaitlyn Dias, Diane Lane and Kyle MacLachlan. The concept for the film has been done many times before (most notably on the 90's TV sitcom 'HERMAN'S HEAD') but it's still a very imaginative and well made kids' film!Riley (Dias) is a young girl, growing up in Minnesota, who has five voices inside her mind; guiding her every decision, and feeling. They're Joy (Poehler), Sadness (Smith), Fear (Hader), Anger (Black) and Disgust (Kaling). Joy is in charge of keeping Riley primarily happy, but she's constantly struggling with how to deal with Sadness. When Riley is forced to move to San Francisco, at age 11, and her father (MacLachlan) is constantly away at work, things become really challenging for Joy. Especially when Joy and Sadness are thrown out of the headquarters, inside Riley's mind, and have to make a journey back to it, in order to restore Riley's mental stability.I grew up on 'HERMAN'S HEAD'; I used to watch it all the time when I was a kid, so when I first saw the trailer for this film, I wasn't very impressed. It seemed like a rip-off and it also just didn't look that good to me. So I had low expectation for the movie, until I heard all the rave reviews for it, from critics and audiences alike. After seeing the film, I can say it's not a blatant rip-off; and it does have plenty of fresh ideas and creativity of it's own. Although the premise isn't original, it does deal with it in a interesting and entertaining way; the whole world, inside Riley's mind (the film creates), is very fascinating. I do wonder though, if we all have people inside our heads, guiding us through life, do they all have people inside their heads too, guiding them, and so on? The humor is kind of childish but it does have a very positive message; about dealing with depression, and life struggles, that I think could be beneficial for every kid to see. It might not be one of the most original Pixar films, but it is one of it's best (in my opinion).Watch our movie review show 'MOVIE TALK' at: http://youtu.be/3LSix0bykDQ","
            2/10
            "
"INSIDE OUT","liquidb_84","18 September 2012","I will say that this movie did make me laugh out loud quite a few times. There is some great observational humor that captures the eccentricities of the human mind (or cats as can be seen in the credits), but overall I found the movie to be pretty boring and depressing.To start with there is basically no story or development of any of the characters. Riley moves to a new town, and the five emotions in her head have to figure out how to find balance/happiness after the move. The problem is that the whole movie is based around 5 characters (Joy, Disgust, Anger, Sadness, and Fear) all of whom are stagnant and kind of annoying.Most of the story takes place in the ""control room"" of Riley's brain, and it appears that the animators were extremely lazy or uncreative when deciding what the room should look like. It is basically an empty purple bubble with a computer in the middle, considering this room is the scene for about half the movie I'm surprised they didn't try to make it a little more exciting.On top of this the movie is very depressing, and not in a ""good cry"" kind of way, but in a ""growing up sucks, you are going to be unhappy for the rest of your life"" kind of way. Despite the fact that Joy is the leader of Riley's emotional control team, we constantly see sadness (who should have been called depression) constantly pull Riley down into the pits of useless, apathetic despair. On top of this we see that the leaders of Mom and Dad's emotional control teams are Sadness and Anger respectively; oh the joys of being an adult.Over the course of the movie Riley's memories go from those of mostly childlike happiness, to the bittersweet jaded memories of an adult. It seems that adults in the world Pixar created can no longer feel pure joy, their emotions are always tinged with a hint of anger, sadness, or disgust. Maybe this is true for a lot of people, but I think kids should enjoy their blissful naive ignorance for as long as possible. I would not bring your kids to this movie unless you feel the need to forewarn them of the depressing future they have to look forward to.","
            8/10
            "
"INSIDE OUT","tavm","30 September 2019","Before this feature and the short that preceded it-Lava-director Pete Doctor appeared and explained how his movie-like many others-can take you to new places and inspire various emotions. He was certainly right about that! This film-which centered on the emotions of a girl who feels alienated moving to a new place after years of being comfortable in the old one-can be funny and sad in all the right places. Especially when it focuses on the characters of Joy and Sadness and also an imaginary friend, this movie hits all the right buttons. Very young children may not completely understand all that's depicted but they should still be pretty entertained by many of the images and characterizations depicted here in computer animated form. I really don't want to reveal much so on that note, I highly recommend Inside Out.","
            9/10
            "
"INSIDE OUT","jawneyfloros","5 December 2010","Review: I loved this movie because it explains how our brains work and what causes depression from a child friendly and understandable perspective. The direction and screenplay are both incredible. Both the casting and acting are incredible also. No one actor took the show this was truly an ensemble performance by all the actors who played the emotions perfectly. The actors that were chosen for each emotion did it perfectly Amy Poehler as Joy, Phyllis Smith as Sadness, Bill Hader as Fear, Lewis Black as anger and lastly Mindy Kaling as disgust. All in all I would give this five out of a possible five stars.","
            1/10
            "
"INSIDE OUT","Mark_Speaking_Truthfully","16 June 2020","Pixar has a new target audience -- the pseudo-intellectual movie critic who happens to be a horrible parent with a complete lack of awareness as to why their children behave as they do during times of stress.Yes, quite possibly my worst movie experience ever... And I am not a young opinionated teen, but rather a middle-aged parent with seasoned movie tastes -- or at least I like to think so.Not a single child in the packed theater left happier than when they entered. Very few happy moments throughout a constantly darkening film, with about 45 seconds of ""happy"" resolution at the end. The dialogue is perplexing to children and possibly many adults in the audience. A stunning failure.All in all, probably a poor decision by me as a parent to view (or by Pixar to develop?) a film with so few moments of joy or happiness for children, who I had incorrectly assumed were the target audience. But how was I to know??Do yourself a favor and find a real children's movie for your little ones and not this rubbish. Or, just leave after the impressive 'Lava' short.","
            1/10
            "
"INSIDE OUT","rebeccadew-85920","19 November 2020","Call me late to the draw, but this two-year-old film Inside Out has me more upset than its preteen protagonist, Riley.Why was Riley upset? Why am I upset?All of Riley's emotions are purely reactive. They are simply responses to external stimuli, not the least of which are the emotions of her parents. This misplaced emphasis on externals is surprising, given the professed aim of the film: to look at human experience from the inside out.""There's absolutely no reason for Riley to be happy right now,"" states one emotion mater-of-factly to another.Every experience may be an opportunity for either joy or sadness. But the film makes it look as if we are controlled by emotions, and it is circumstances which control us through our emotional responses to them.Problem with the film: the film conflates joy with happiness and joy with love. These are not the same thing.Another problem with the film: even memories are cast as amenable to reordering, disposal and forgottenness.Our core memories shape our realities, which are presented as simply a reflection of our perceptions accumulated and understood over time. Our personalities are shaped by memories which influence our response to what we perceive as or experiences day-to-day. When Joy and Sadness go missing, everything goes haywire. Personality ""Islands"" are depicted as unstable; they shake and fall and crash to the ground. Imaginary friends like the elephant-teddy-bear Bing Bong are depicted as ridiculous and incredible.Abstract thought is depicted as imaginary (!!). (So much for the history of human experience, culture and civilization . . .)Ultimately, experiences are depicted as meaningless as soon as they are forgotten.**SPOILER ALERT** Riley, through no fault of her own, is driven to react with anger and run away from home.The entirety of her personality is depicted as responsive and reactive—responsive to the emotions with which she is presented and reactive to the circumstances which she encounters. The idea is that giving Joy an inordinate place is unreality. All emotions are important and therefore to be valued and given an airing.In the end, Sadness DOES have a purpose. She helps Riley (and us) process life.There IS a moral to the story. Rather than trying to ""fix"" emotions, we should accept them and process them as they present themselves to us. (Perhaps this is why the tireless Joy is presented as a bit of an egocentric.)But if all emotions are equally valuable, why give priority to Joy? And if Joy is not given priority, we are opening ourselves up to a very Sad, Fearful, Angry and Disgusted alternate universe.Perhaps that encapsulates my feelings on the matter. Angry and Disgusted.When the plot resolves, **SPOILER ALERT** it is only by coming to terms with the grief over her childhood hockey disappointments and her imaginary friend Bing Bong's sacrifice through Sadness that Riley's redemption and Joy's return to the Control Center of the brain are made possible. Sadness has a part to play, after all. I do admit that it's okay to feel. I do think that childhood memories play an important part in the formation of personality. And I do value the role of Sadness in the processing of these and other emotions. But I feel less Joy than Anger, less Sadness than Disgust as this film draws to a close. The assumption of the movie that troubles me the most is that emotions are presented as the primary processors of reality. Emotions are all there is. Imagination is nonsensical and problematic. There is no soul beyond the emotions—no reason to speak of. I do appreciate the film for its playfulness, creativity and colour. As a spectacle, it is appealing though not spectacular. And I do like the repetitive running joke about TripleDent gum . . .But this is not a children's movie, not the adventure reel of delightful music and happy endings we have come to know and love. Only Sadness can bring Riley back to feeling. And therein lies a major flaw in the central message of the film—it is on the centrality of circumstance, not emotions, that our final focus is placed. The film ends convincing us less of the validity of emotions than of the pressures of circumstance. Joy does not win; Sadness does. In this sense the film is not a comedy.Nor is it an accurate representation of reality, inside or out.","
            8/10
            "
"INSIDE OUT","sandnair87","2 April 2011","It's old hat to call a movie an ""emotional thrill ride,"" but in Inside Out, it's literally true, as the abstract concepts of our minds prove to be the perfect playground for the Pixar pixelators.The opening scenes of Inside Out skillfully introduce the characters while generating a sense of joy at the wonders of the world, as a little girl named Riley is born in Minnesota and starts to grow. But unlike other animated movies, Riley is not the hero of the film. The principal characters are the primary emotions in her head: permanently buoyant, yellow-hued emoticon-Tinkerbell hybrid – Joy; fiery red, pugnacious, his fuse as short as his sleeves – Anger; bespectacled blue blob beneath owlish spectacles – Sadness; chic, fastidious and disdainful green - Disgust and a bow-tie wearing purplish bag-of-nerves with startled eyebrows that levitate above his head - Fear. Together they guide Riley's feelings from a knob-laden control desk, processing her new memories as they arrive at the Head-quarters, each memory looking like a glowing bowling ball and colored according to mood. Some of her experiences become important, influential long-term memories and are stored as color-coded orbs; others are dumped into the vast wasteland of forgotten experiences.In the idyll of childhood, it's the ever ebullient Joy, naturally, who takes the lead at the console. But childhood bliss cannot last forever. Riley is uprooted from Minnesota to San Francisco when her father takes another job and the turmoil of the move to a new home leaves Riley coping with everything from living in a less-than-desirable neighborhood to missing her friends to feeling like an outcast at her new school. Things are getting complicated inside Riley Central! This soon triggers a crisis as a control-room malfunction leaves Joy and Sadness stranded in a vast allegorical geography of Riley's mind-scape. And so begins an odyssey through her psyche, as they traverse such wonderfully rendered obstacles as a library of memory banks and an imaginary friend - unbearably tragi-cute Bing Bong. Can Joy and Sadness make it back to headquarters in time, before a dejected Riley runs away from home?Emotions run wildly funny in this exceedingly original story. But what's most brilliant about the Inside Out is how director Pete Docter not only connects beautifully to those emotions but turns them into his characters. The story takes us outside Riley's mind and into the real world just often enough for us to appreciate what she's going through. It's all done with a deft touch. Working with a multi-layered story and a sparkling voice-cast, Inside Out comes with a surprising amount of depth, resulting in a film that is not only delightfully entertaining, but also thought-provoking and very much emotionally-complex.Pixar has always been great at coaxing our eyeballs out of our fat heads with awe-inspiring visuals and vibrant colors, but Inside Out is undoubtedly the studio's most impressive piece of eye-candy yet. They outdo themselves with vast, intricate, amazingly detailed landscapes ranging from the ""movie studio"" where Riley's dreams are produced every night to the places where Riley's subconscious and abstract thinking reside, all brimming with sparkling visuals. The running gags are all delicious (don't miss the end credits) and keep flying in thick and fast.Fittingly for a movie set inside someone's head, Pixar's latest is a fireworks display of fizzing ideas and bursts of imagination. Poignant, heartfelt, and endearing, Pixar's latest outing challenges us all to dream, to feel, to be!","
            2/10
            "
"INSIDE OUT","RemusGrey","2 April 2014","Inside Out is kind of like a coming-of-age story, but told from a very different perspective. It starts by introducing us to the emotions inside the head of Riley, a little girl from Minnesota. Joy, Sadness, Anger, Disgust, and Fear run things in headquarters, taking turns at the controls of Riley. Joy mostly gets to run things, though, Riley amassing a huge collection of happy memories. But things are thrown into turmoil when Riley's family moves to San Francisco. Things go awry at headquarters, which results in Joy, Sadness and Riley's most important core memories being thrown out.The film then cuts between Joy trying to make her way back to headquarters and the three remaining emotions trying to run things in her absence. This story takes some very abstract concepts and turns them into a grand adventure. It turns a little girl's psyche into a colorful landscape populated with figments of imagination and a working class devoted to keeping things together. The film is exactly what Pixar is all about, delivering a brightly-lit narrative that is unafraid to get melancholy. It is a story about embracing all our feelings, even the ones that don't feel too good.The nuts and bolts of the plot take a very familiar form, with a pair of mismatched characters racing against time to get to somewhere important. This is basically the setup of eighty percent of all children's films. But Inside Out takes this basic framework to stranger places. This is a story that mostly works within the realm of metaphor, the locations representative of the inner workings of the mind. The film creates landscapes that stand in for the complex mechanics of personality and memory, finding interesting ways to represent an emotional journey.And so the characters are ride a train of thought and go to where dreams are produced. And the emotions assert themselves at different intervals, and we see the effect in Riley in the real world. It's really clever stuff. The things happening outside drive the action inside, but the movie makes it appear that it's the other way around. The journey within is purely representational, the anthropomorphized emotions a really ingenious means of showing the growth of this one person. All of it is done beautifully, with lively visuals and a willingness to explore tragedy within the context of a children's cartoon.There's a wealth of imagination in these images. There would have to be, given the subject matter. But the world inside Riley's head is a joy to behold. And when we get glimpses into the heads of other people, the differing design sensibilities do a lot to enrich the milieu of this particular world. The voice acting is top notch, with Amy Poehler and Phyllis Smith bringing a lot of personality into roles that are specifically written to be representative of a single emotion. Lewis Black, Bill Hader and Mindy Kaling are also delightful in much simpler, more outwardly comedic roles.Inside Out is exactly what Pixar is all about. For years now, the company has been telling children's stories that are much more willing to get emotionally complex. This film features the same kind of thinking that allowed for the depiction of tragedy in the first ten minutes of Up, and the quiet acceptance of fate in Toy Story 3. This is a film that is about that specifically, about the capacity of young people to take the bad with the good, the capacity to understand that there is more to sadness than just being sad. It's a simple, yet beautiful truth that doesn't get explored nearly enough.10/10Oh, and tell this lesson being taught to your kids: You can't have the same emotion for the rest of your life. Too much of everything can lead to something terrible, and too much joy, sadness, anger, disgust, and fear is bad too. If you are having a problem, you can talk to your parents about it. You have to open up to them so that they can solve your problems.","
            5/10
            "
"INSIDE OUT","shelley-129","4 January 2011","This movie needs a warning that it is not suitable for those suffering from Depression.I suffer from depression as a result of PTSD. As I felt a darkness coming over me today, I decided I needed to leave the house and thought I would go see a movie to cheer up. Looking at the movies playing at my local cinema, there was a choice of two. I saw a warning about Graphic Violence on ""Spy"" and decided it would be suitable, but having seen the trailer for ""Inside Out"" and being a huge Disney fan, I decided to go see it.The movie was so hard on me, my Service Dog spent half the movie trying to pull me out of the theatre. She does that when she feels that my PTSD has been triggered.I have discussed the movie with several other Service Dog handlers, and they have thanked me for the warning, as well as with friends I know suffer from depression, or have family members who do.They MUST put a warning on this movie that it may trigger emotional response in patients with Depression. I am thankful for my Service Dog and support network, because I came out of the movie an emotional disaster. I went to the movies for entertainment because I was feeling down - I never expected a Disney animated movie to throw me further into depression.Please take this into consideration. Someone with less supports than myself could come out of a screening so emotionally depleted they could do themselves harm.","
            10/10
            "
"INSIDE OUT","bob-the-movie-man","30 March 2018","Pixar excel in making multi-layered films that can be enjoyed by kids and adults in equal measure. They have also developed a truly astonishing ability to tap into a parent's deepest emotions, such that while their kids were quietly enjoying the first few minutes of ""Up""; Jessie's song from ""Toy Story 2"" or Andy leaving for college in ""Toy Story 3"", their parents were sobbing hopelessly into their sleeves. Inside Out, the new Pixar animation, is a very subtle case in point. And it's also far too clever to be wasted on kids.Inside Out chronicles the middle-class trauma of 11-year old Riley (Kaitlyn Dias) who has to leave the bucolic charms of Minnesota (did she never see ""Fargo""?) to be dragged to the uncultured wasteland of San Francisco, and forced to cope with the 'horrors' of a new house, a new school, yada, yada. So far, so yawn. Except that we experience all of this through the emotions in Riley's head brought vividly to life by Joy, Sadness, Anger, Disgust and Fear. Sitting – Star Trek Enterprise style – at a console somewhere behind Riley's forehead, they watch what's going on and control her emotions to suit. When things go badly awry, Joy and Sadness are pitched out of the control room and dumped into the depths of Riley's long term memory (an area bearing a shockingly multi-coloured resemblance to the Hall of Prophecies in ""Harry Potter and the Order of the Phoenix""). With no joy or sadness in her life, how can Riley cope? There follows a desperate mission to return Joy and Sadness to the HQ, aided and abetted by Riley's long-lost imaginary friend Bing Bong, before her life is permanently wrecked by bad decisions.Let's start with the positives on this film. Inside Out is enormously inventive. If the Indiana Jones series drove an interest in kids doing degrees in Archaeology, then the same could happen for Psychology as a result of this movie. At the very least, you can see how kids with issues of anger management or depression could really get genuine value out of this simple movie by visualising and therefore understanding their problems better. The sociological impacts of the movie might actually be quite profound.All the leading actors lend their voices to very believable characters, with Diane Lane (Martha Kent from ""Man of Steel"") and Twin Peak's own Kyle MacLachlan also being very effective in voicing Riley's Mom and Dad respectively. The animation team do a splendid job in rendering both the wild excesses of Riley's brain and the seedier foggy streets of San Francisco. Michael Giacchino again comes up trumps with a moving and highly effective score.And that trailer. Boy, that trailer! If I ever wanted to see a film more this year after viewing a trailer, it was this one. Brilliantly zipping from Riley's brain to the Mom's brain to the Dad's brain and back again, and making ""Brazilian helicopter pilot"" a defining synonym for day-dreaming and lustful women.Unfortunately, and slightly disappointingly for me, this sequence was also the best bit of the film. We spend 90% of the rest of the film inside Riley's head. And whilst there are wildly inventive moments in that world – for example, while she sleeps, the day's memories are being dispatched to long term memory, and the Hollywood style movie studio kicks into dream productions – some of this running time is borderline dull. Whilst kids will no doubt remain mesmerised by the antics, the comic potential of the interplay between the emotions in different people's brains is barely tapped again. (Almost in recognition of this lapse, we get treated to a very amusing mid-credits sequence zipping in and out of human and animal brains). If there is a sequel to the film (and it's notable that the console ""puberty"" button was never hit), then with any luck John Lasseter will instruct his team to provide more of this type of content: there is comedy gold to be mined there.On possibly a purely personal note I was also rather distracted by the animation of the hair of Joy and Sadness: perhaps it worked better in 3D than 2D, but it looked to be a bad photoshop paste effect to me.As I mentioned up front, the film is subtly moving. An important lesson it teaches ('teaches' like being hammered round the head with a candy-covered truncheon) is that it's ""OK to be sad sometimes"". Do you remember the time around age 11 or 12 where you grew up just enough that Christmas Day didn't seem QUITE as thrilling and exciting as it did when you were 6? And didn't that cause those joyful present-opening ""core memories"" to be tinged ever so slightly with a haze of nostalgic sadness? This film amplifies those feelings through a prism of faint regret, and older viewers should be prepared to shed a tear or too over the lost joys of years gone by. The genetic code of ""Up"" was clearly preserved in amber and emerging at random. You have been warned.So in summary, ""Inside Out"" is a great film and well deserving of your cinema dollar, but perhaps a smidgen disappointing in its execution when set against the overall marketing hype, and particularly the bar set by that glorious trailer. It will still make a fortune for Disney and Pixar though, and good luck to them.Finally, the Pixar short – Lava - tells the musical story of an old Pacific volcano seeking the love of his life, and is an animated delight that had me grinning from ear to ear. I just lava-d it! Do NOT arrive late. Do NOT miss this.(See the graphical version of this review at bob-the-movie-man.com and enter your email address there to receive my future reviews. Thanks).","
            10/10
            "
"INSIDE OUT","kunalkhandwala","4 August 2021","As a studio whose films established benchmarks in animation technology, Pixar has also set a precedent in refreshed storytelling with some deeply emotional and philosophical undertones. In its most audacious attempt at that and in the extraordinary league of 'Up' and 'Wall-E', Pixar now gets behind the scenes of adolescence in the most imaginative way possible with Inside Out. Directors Peter Docter ('Up', 'Monsters, Inc') and Ronnie Del Carmen create a wonderfully animated world of the complex human mind with stunning details of notions such as islands of personality, dream studios, imagination land and the headquarters. Riley is 11 years old and so far, Joy has successfully managed to be her dominant emotion. Until she moves to San Francisco with her parents.Born in Minnesota, Riley (Kaitlyn Dias) excels at ice hockey, has a close friend and is loved by her equally goofy parents. These aspects of her life form her personality and special memories leave a lasting impression in her mind. Her father's business prospects move them to San Francisco and that's when their dreams of being in the beautiful city by the bay slowly start to crumble with a typical house that is on the verge of ruin. Riley must also struggle at school as a newbie without friends while coping with anxious parents who are already troubled with financial woes. While all of this happens on the Outside, the emotions in her head are actually animated characters who have the job of maintaining sanctity in Riley's personality. Joy (Amy Poehler) is vibrant, positive and just... happy. Sadness (Phyllis Smith) has her depressing way of seeing things and is somehow inspired to touch all of Riley's memories. Fear (Bill Hader) is obsessively cautious about Riley's each move, thus keeping her safe while Disgust (Mindy Kaling) brings out the sass and disapproval of things and people for Riley. Then there's the newspaper reading, head scorching, easily agitated emotion of Anger (Lewis Black) that basically entertains the viewers. Through their combined efforts, memory, in the form of orbs roll into the headquarters with most of them being the color of Joy. The special memories outside, become core memories inside that are safeguarded meticulously. Her personality traits outside form islands of personality inside which look more like intricate theme parks that connect to headquarters via a narrow bridge. Dreams are created in the dream studios whereas the imagination land houses the odd and mysterious fantasies that are temporarily created by Riley. Then there's the literal train of thought that chugs all around and the pit where discarded memories lay.What makes Inside Out so enjoyable is its depiction of such complex mechanisms of the human mind, simplified in the most artistic manner that can relate to some kids but all adults. So much so that the manifestations that are created by Riley, such as the adorable Bing Bong are merely a part of her growing up. Adults will relate to such themes and the emotions felt by them will perhaps be the opposite of what their kids would feel. An impulsive mistake by sadness sucks Joy, herself and Riley's core memories through the duct that throws them around the islands. In their absence, the headquarters falls in disarray, thus reflecting upon Riley's behavior. She turns cold, aloof and decides upon things she might regret later on. Joy and Sadness have to take whatever help they can get in order to get back to headquarters before it is too late. But the mind is a complex arena of cryptic lanes, creative studios and fantasy characters that won't make the return of such vital emotions easy. Peter Docter has visualized a very human story that each of us can relate to. If 'Up' was all about not letting go of a life that's dear to you and believing in it if there's nothing to lose, Inside Out shows the lighter side of how the growing up stage works inside a child's head. The emotions aren't battling it out for supremacy in the mind but are actually playing their own little parts to keep their human from struggling in life. Riley couldn't let go of her past self and adaptation was a challenge she simply couldn't overcome but with Joy at the control center of her mind's headquarters, she was in good hands. This is Pixar's return to form and perhaps the most important film to watch this year while superheroes and monsters from the past grab your summer's attention. The animation is ground-breaking once again and not because it is state-of-the-art but because it exploits the potential of such art for a compelling story that couldn't have been depicted in any other way. You will fall in love with all the characters especially Joy, Sadness, Bing Bong, Anger and Riley herself. Brilliantly conceived and adroitly directed, Inside Out is a must watch.9.001 on a scale of 1-10.","
            10/10
            "
"INSIDE OUT","thoennes","19 December 2010","Originality: 0/10. The whole ""personality attributes as characters"" thing has been done to death at least since ancient Greece. That being said, originality is not necessary for entertainment (eg: pretty much all Disney classic animated features, Shakespeare,...)Appeal to kids: 0/10. None of the characters speak or behave ""kid"". They're adults. Making adult quips and using adult language about adult topics. Even the environment wasn't ""kid"".Appeal to tweens: 2/10. Maybe tween girls would like Joy. Her look and sound were about as generic ""princess"" as you could find.Appeal to teens: 3/10. Teen girls given to deeper subjects might find the movie inventive and cool. Kind of like ""teen dystopia"" was, a few years ago. Niche.Appeal to adults: 5/10. Any parent of a tween/teen girl who has been through any drama (and all parents of tween/teen girls have or are going through drama). More for the notion of the teen girl drama than the movie itself. I couldn't see that it would appeal to teen boys at all. Although the single scene of ""inside the boy's head"" was hilariously ""spot on"" :)Appeal to tech industry adults of tween/teens (especially girls) who have relocated to the Bay Area from suburban Midwest (or suburban South): 8/10. A small group. The Bay Area is full and largely unaffordable (and unaccommodating) to incoming families. Most especially to those not receiving a pair of high tech incomes. The house the movie family moved into in SF would easily be in the $1.5- 2M range and there'd be a line of people to buy it. I don't think you can sell your $300k house and roll into a $2M fixer-upper.This is the one movie (of ~600, all from BD/DVDs we own, mind you) my wife said: ""Don't bother to put this one on the server. Nothing about it was good.""Both of us, SF tech boom people. Through 3 booms. And both of us originally from Midwest, but have lived all over (every major ""tech town"").I play with CGI but it wasn't even redeeming for that. Nothing struck me as ""wow!"" in the tech used to make the movie. Really... it felt like Pixar parents telling their own story, not very creatively and on a tighter budget. Oh well.","
            8/10
            "
"INSIDE OUT","FW_MovieFan","4 May 2020","I just got home from seeing Inside Out with my wife. We both thought it was the absolute worst movie Pixar has ever done.I am a huge fan of Pixar's movies - they've done so many that are so astoundingly good, it's hard to say which one is the best. This movie, on the other hand, easily qualifies as their worst ever. No charm, no humor, no engaging, memorable characters. I kept waiting and waiting for the story to become what other Pixar movies have had - at least some humor or charm or something compelling to keep you watching. It had none of these things. It was a sad, depressing, boring, lackluster affair from start to finish. I'm truly amazed that so many people have found this to be one of Pixar's best efforts. It doesn't even come close to the Toy Story movies, A Bug's Life or my favorite, Finding Nemo. On a scale of 1 to 10, IMHO, Inside Out isn't even on the scale.If you're thinking about going to see it, don't waste your money! A truly awful effort from a company that has set the bar incredibly high and failed, miserably, to live up to that bar.Hugely disappointing.","
            6/10
            "
"INSIDE OUT","Finfrosk86","9 January 2011","Caught an early screening of this at Cinemateket, Oslo. Nice! Because it premieres here in late August. Wah-wah.Having seen several good reviews and scores, I went into this expecting something pretty great. Albeit, I also heard great things about Up and Toy Story 3, which I found to be overrated, but in this case, what was said, was mostly true.This movie has a lot of really smart writing. The main idea is really good, and all the small details are super fun, the story in general, as in plot is nothing too special, but it works.But as I said, what really makes this stand out is the smartness of a lot of the jokes and ideas. The big jokes, main jokes, if you will, I didn't find all that funny, but the small details, those made me chuckle. A chuckle that both said: that's pretty funny, and wow that's really smart.Funny thing, a couple of times during the movie I thought to myself, 'ah, so that's how my brain works'. Haha, then followed by, 'no wait, we know emotions aren't tiny creatures living in our brains'.. right? My point being, it's really plausible and well made.The animation is of course superb, didn't expect anything less. The voice cast is also top notch. I did find a couple of things with the script to be a little lazy, actually, and really felt it took the movie down a notch. I was rather surprised at some parts, well one in particular, giving the fact that most of the movie is so smart.I had heard that it was supposed to be very sad, or touching in some parts, but it didn't really get to me as much as I'd hoped.(not trying to be tough here, I love being touched and sad by movies)All in all this is a well made, entertaining, smartly written (for the most part) movie with heart. Well done.How soon will the sequel be announced? and spin-off? This could potentially be a huge franchise.","
            10/10
            "
